0,1.372
1.372,1.372
3.45,2.078
4.612,1.162
6.692,2.08
7.878,1.186
9.158,1.28
10.402,1.244
11.658,1.256
12.916,1.258
14.195,1.279
15.417,1.222
16.645,1.228
17.859,1.214
19.038,1.179
20.278,1.24
21.532,1.254
24.035,2.503
25.316,1.281
26.551,1.235
27.826,1.275
29.013,1.187
30.196,1.183
31.358,1.162
32.478,1.12
33.612,1.134
34.741,1.129
35.84,1.099
36.948,1.108
38.029,1.081
39.104,1.075
40.2,1.096
41.286,1.086
42.374,1.088
43.468,1.094
44.615,1.147
45.782,1.167
46.883,1.101
47.949,1.066
49.007,1.058
50.045,1.038
51.006,0.961
51.93,0.924
52.947,1.017
54.117,1.17
55.219,1.102
56.351,1.132
57.564,1.213
58.772,1.208
59.881,1.109
60.961,1.08
62.036,1.075
63.08,1.044
64.11,1.03
65.244,1.134
66.331,1.087
67.467,1.136
67.744,0.277
67.999,0.255
68.263,0.264
69.289,1.026
70.532,1.243
71.799,1.267
72.898,1.099
74.002,1.104
75.145,1.143
76.292,1.147
77.464,1.172
78.575,1.111
79.645,1.07
80.136,0.491
80.687,0.551
81.669,0.982
82.604,0.935
83.6,0.996
84.657,1.057
85.67,1.013
86.652,0.982
87.657,1.005
88.609,0.952
89.536,0.927
89.841,0.305
90.537,0.696
91.588,1.051
92.683,1.095
93.728,1.045
94.81,1.082
95.896,1.086
96.957,1.061
97.992,1.035
99.081,1.089
100.238,1.157
101.41,1.172
102.63,1.22
103.848,1.218
105,1.152
106.175,1.175
107.338,1.163
108.49,1.152
109.652,1.162
110.846,1.194
112.022,1.176
113.189,1.167
114.414,1.225
115.654,1.24
116.863,1.209
118.084,1.221
119.27,1.186
120.445,1.175
121.656,1.211
122.866,1.21
124.049,1.183
125.236,1.187
126.376,1.14
127.499,1.123
128.568,1.069
129.529,0.961
130.436,0.907
131.341,0.905
132.277,0.936
133.181,0.904
134.11,0.929
135.16,1.05
136.213,1.053
137.263,1.05
138.337,1.074
139.442,1.105
140.493,1.051
141.537,1.044
142.627,1.09
143.67,1.043
144.685,1.015
145.675,0.99
146.6,0.925
147.54,0.94
148.538,0.998
149.54,1.002
150.58,1.04
151.767,1.187
152.939,1.172
154.153,1.214
155.356,1.203
156.451,1.095
157.581,1.13
158.729,1.148
159.91,1.181
161.132,1.222
162.344,1.212
162.61,0.266
163.493,0.883
164.685,1.192
165.856,1.171
167.019,1.163
168.19,1.171
169.284,1.094
170.387,1.103
171.482,1.095
172.563,1.081
173.616,1.053
174.768,1.152
175.975,1.207
177.152,1.177
178.366,1.214
179.58,1.214
180.7,1.12
181.886,1.186
183.187,1.301
184.315,1.128
185.489,1.174
186.668,1.179
187.855,1.187
189.002,1.147
190.165,1.163
191.318,1.153
192.418,1.1
193.514,1.096
194.646,1.132
195.75,1.104
196.79,1.04
198.872,2.082
199.813,0.941
200.727,0.914
201.62,0.893
202.488,0.868
203.342,0.854
204.199,0.857
205.073,0.874
205.934,0.861
206.793,0.859
207.647,0.854
208.498,0.851
209.347,0.849
210.199,0.852
211.066,0.867
211.969,0.903
212.892,0.923
213.789,0.897
214.694,0.905
215.617,0.923
216.552,0.935
217.491,0.939
218.412,0.921
219.334,0.922
220.274,0.94
221.229,0.955
222.153,0.924
223.074,0.921
224.023,0.949
224.982,0.959
225.921,0.939
226.88,0.959
227.836,0.956
228.787,0.951
229.727,0.94
230.642,0.915
231.557,0.915
232.51,0.953
233.477,0.967
234.4,0.923
235.311,0.911
236.26,0.949
237.25,0.99
238.287,1.037
239.314,1.027
240.359,1.045
241.422,1.063
242.386,0.964
243.331,0.945
244.257,0.926
245.229,0.972
246.192,0.963
247.144,0.952
248.065,0.921
248.57,0.505
248.952,0.382
